"X","Y","src_geo","clc_quartier","clc_secteur","id_arbre","haut_tot","haut_tronc","tronc_diam","fk_arb_etat","fk_stadedev","fk_situation","dte_plantation","age_estim","clc_nbr_diag","dte_abattage","nomfrancais","feuillage","remarquable"
"1721676.9858","8292652.8255","","Quartier du faubourg d'isle","Zone industrielle st-lazare","93","9","2",63,"En place","Jeune","Alignement","",20,NA,NA,"Tilcor","Feuillu","Non"
"1719199.5903","8294955.5662","Orthophoto","Quartier du vermandois","Avenue archimède","94","7","0",125,"En place","Jeune","Alignement","",15,NA,NA,"Fagsylfas","Feuillu","Non"
"1720950.229","8295557.3404","Orthophoto","Quartier remicourt","Avenue robert schuman","94","16","3",125,"En place","Adulte","Groupe","",35,0,NA,"Betpen","Feuillu","Non"
"1721543.9411","8292818.6303","Orthophoto","Quartier du faubourg d'isle","Boulevard du docteur camille guérin","94","17","6",160,"En place","Adulte","Alignement","",40,0,NA,"Plaace","Feuillu","Non"
"1721276.054","8294328.7466","Orthophoto","Quartier remicourt","Boulevard gambetta","94","9","2",48,"En place","Jeune","Alignement","",15,0,NA,"Liqsty","Feuillu","Non"
"1721038.1147","8294933.6996","Orthophoto","Quartier remicourt","Boulevard roosevelt","94","7","2",99,"En place","Adulte","Alignement","",50,0,NA,"Cralaepau","Feuillu","Non"
"1722166.4205","8293945.3776","Orthophoto","Quartier du faubourg d'isle","Parc d'isle jacques braconnier","94","21","2",180,"En place","Adulte","Groupe","",60,0,NA,"Acesac","Feuillu","Non"
"1721056.773","8294703.5104","Orthophoto","Quartier remicourt","Parc des champs-elysées","94","27","12",195,"En place","Senescent","Groupe","",80,1,NA,"Tilcor","Feuillu","Oui"
"1721362.9614","8293545.8359","Orthophoto","Quartier du faubourg d'isle","Parvis gare","94","3","0",12,"En place","Jeune","Groupe","2016/01/01 00:00:00+00",5,0,NA,"Prumaaamb","Feuillu","Non"
"1718753.3507","8295169.5151","Orthophoto","Quartier du vermandois","Route d'amiens","94","8","2",62,"En place","Jeune","Alignement","",20,0,NA,"Tilcor","Feuillu","Non"
"1721744.1144","8296040.7669","Orthophoto","Quartier de l'europe","Rue boileau","94","6","2",175,"En place","Adulte","Alignement","",40,0,NA,"Acepla","Feuillu","Non"
"1719173.8345","8294317.1882","Orthophoto","Quartier saint-martin - oëstres","Rue de la chaussée romaine","94","7","3",160,"En place","Adulte","Alignement","",50,0,NA,"Tilcor","Feuillu","Non"
"1718684.0791","8292654.3214","Orthophoto","Quartier saint-martin - oëstres","Rue de paris","94","10","3",185,"En place","Adulte","Alignement","",50,2,NA,"Tilcor","Feuillu","Non"
"1718939.7226","8295452.4691","Orthophoto","Quartier du vermandois","Rue théodore monod","94","6","1",71,"En place","Jeune","Groupe","",15,NA,NA,"Pinsyl","Conifère","Non"
"1718881.5447","8295278.8956","Orthophoto","Quartier du vermandois","Serpentine nord","94","8","3",43,"En place","Jeune","Groupe","",15,NA,NA,"Betpap","Feuillu","Non"
"1719082.6256","8294889.3367","Orthophoto","Quartier du vermandois","Serpentine sud","94","8","3",45,"En place","Jeune","Groupe","",15,NA,NA,"Betpen","Feuillu","Non"
"1719997.8525","8293845.4389","Orthophoto","Quartier saint-martin - oëstres","Square romain tricoteaux","94","6","2",80,"En place","Jeune","Groupe","",50,0,NA,"Pinnignig","Conifère","Non"
"1723426.4875","8293313.5948","Orthophoto","Harly","Stade marcel bienfait","94","20","2",185,"En place","Adulte","Alignement","",30,1,NA,"Popnigita","Feuillu","Non"
"1719994.1562","8296224.0817","Orthophoto","Quartier saint-jean","Stade paul debrésie","94","13","4",80,"En place","Adulte","Groupe","",30,0,NA,"Fraexc","Feuillu","Non"
"1721759.873","8296355.4361","Orthophoto","Omissy","Terrain aventure europe","94","11","3",100,"En place","Adulte","Alignement","",30,0,NA,"Acepla","Feuillu","Non"
"1721676.8306","8292643.1129","","Quartier du faubourg d'isle","Zone industrielle st-lazare","94","9","2",57,"En place","Jeune","Alignement","",20,NA,NA,"Tilcor","Feuillu","Non"
"1719204.3122","8294950.1023","Orthophoto","Quartier du vermandois","Avenue archimède","95","7","0",125,"En place","Jeune","Alignement","",15,NA,NA,"Fagsylfas","Feuillu","Non"
"1720978.0234","8295551.1645","Orthophoto","Quartier remicourt","Avenue robert schuman","95","22","2",245,"Supprimé","Adulte","Isolé","",50,1,2013-06-01,"Popnigita","Feuillu","Non"
"1721538.2299","8292821.0485","Orthophoto","Quartier du faubourg d'isle","Boulevard du docteur camille guérin","95","17","6",180,"En place","Adulte","Alignement","",40,0,NA,"Plaace","Feuillu","Non"
"1721277.1671","8294342.309","Orthophoto","Quartier remicourt","Boulevard gambetta","95","9","2",55,"En place","Jeune","Alignement","",15,0,NA,"Liqsty","Feuillu","Non"
"1721054.9381","8294933.5765","Orthophoto","Quartier remicourt","Boulevard roosevelt","95","7","2",92,"Non essouché","Adulte","Alignement","",50,0,NA,"Cralaepau","Feuillu","Non"
"1722181.292","8293946.6357","Orthophoto","Quartier du faubourg d'isle","Parc d'isle jacques braconnier","95","20","2",190,"En place","Adulte","Groupe","",60,0,NA,"Acesac","Feuillu","Non"
"1721063.382","8294707.8737","Orthophoto","Quartier remicourt","Parc des champs-elysées","95","27","12",265,"En place","Senescent","Groupe","",130,1,NA,"Tilcor","Feuillu","Oui"
"1721365.9806","8293546.2216","Orthophoto","Quartier du faubourg d'isle","Parvis gare","95","3","0",10,"En place","Jeune","Groupe","2016/01/01 00:00:00+00",5,0,NA,"Maltsc","Feuillu","Non"
"1718758.7137","8295149.8808","Orthophoto","Quartier saint-martin - oëstres","Route d'amiens","95","10","3",120,"En place","Adulte","Alignement","",25,0,NA,"Tilcor","Feuillu","Non"
"1721739.3163","8296037.197","Orthophoto","Quartier de l'europe","Rue boileau","95","6","2",145,"En place","Adulte","Alignement","",40,0,NA,"Acepla","Feuillu","Non"
"1719183.0573","8294313.9367","Orthophoto","Quartier saint-martin - oëstres","Rue de la chaussée romaine","95","7","3",160,"En place","Adulte","Alignement","",50,0,NA,"Tilcor","Feuillu","Non"
"1718697.656","8292663.9639","Orthophoto","Quartier saint-martin - oëstres","Rue de paris","95","10","3",180,"Essouché","Adulte","Alignement","",50,1,2012-11-01,"Tilcor","Feuillu","Non"
"1718937.6416","8295450.5424","Orthophoto","Quartier du vermandois","Rue théodore monod","95","6","1",92,"En place","Jeune","Groupe","",15,NA,NA,"Pinsyl","Conifère","Non"
"1718877.5641","8295290.8073","Orthophoto","Quartier du vermandois","Serpentine nord","95","7","2",33,"En place","Jeune","Groupe","",5,NA,NA,"Quepal","Feuillu","Non"
"1719086.7713","8294888.3475","Orthophoto","Quartier du vermandois","Serpentine sud","95","8","3",53,"En place","Jeune","Groupe","",15,NA,NA,"Betpen","Feuillu","Non"
"1719998.7093","8293846.5692","Orthophoto","Quartier saint-martin - oëstres","Square romain tricoteaux","95","10","2",75,"En place","Jeune","Groupe","",50,0,NA,"Pinnignig","Conifère","Non"
"1723427.5461","8293307.0513","Orthophoto","Harly","Stade marcel bienfait","95","20","2",170,"En place","Adulte","Alignement","",30,1,NA,"Popnigita","Feuillu","Non"
"1719996.2043","8296230.7577","Orthophoto","Quartier saint-jean","Stade paul debrésie","95","13","2",155,"En place","Adulte","Groupe","",30,0,NA,"Fraexc","Feuillu","Non"
"1721768.9676","8296356.3363","Orthophoto","Omissy","Terrain aventure europe","95","7","2",52,"En place","Jeune","Alignement","",20,0,NA,"Tilcor","Feuillu","Non"
"1721677.3899","8292635.0724","","Quartier du faubourg d'isle","Zone industrielle st-lazare","95","11","2",74,"En place","Jeune","Alignement","",20,NA,NA,"Tilcor","Feuillu","Non"
"1719208.9997","8294944.6785","Orthophoto","Quartier du vermandois","Avenue archimède","96","7","0",50,"En place","Jeune","Alignement","",15,NA,NA,"Fagsylfas","Feuillu","Non"
"1720979.0118","8295571.7536","Orthophoto","Quartier de l'europe","Avenue robert schuman","96","14","4",110,"En place","Adulte","Isolé","",35,0,NA,"Pinnignig","Conifère","Non"
"1721532.9549","8292823.4669","Orthophoto","Quartier du faubourg d'isle","Boulevard du docteur camille guérin","96","17","4",180,"En place","Adulte","Alignement","",40,0,NA,"Plaace","Feuillu","Non"
"1721218.3935","8293975.0999","Orthophoto","Quartier du centre-ville","Boulevard gambetta","96","14","3",148,"En place","Adulte","Isolé","",50,0,NA,"Tilcor","Feuillu","Non"
"1722176.3019","8293934.888","Orthophoto","Quartier du faubourg d'isle","Parc d'isle jacques braconnier","96","20","2",190,"En place","Adulte","Alignement","",60,0,NA,"Acesac","Feuillu","Non"
"1721036.546","8294713.5541","Orthophoto","Quartier remicourt","Parc des champs-elysées","96","26","6",245,"En place","Adulte","Groupe","",130,3,NA,"Tilcor","Feuillu","Oui"
"1721372.697","8293545.5266","Orthophoto","Quartier du faubourg d'isle","Parvis gare","96","3","0",12,"En place","Jeune","Groupe","2016/01/01 00:00:00+00",5,0,NA,"Prumaaamb","Feuillu","Non"
"1718758.8137","8295143.2051","Orthophoto","Quartier saint-martin - oëstres","Route d'amiens","96","10","3",110,"En place","Adulte","Alignement","",25,0,NA,"Tilcor","Feuillu","Non"
"1721728.0547","8296030.2156","Orthophoto","Quartier de l'europe","Rue boileau","96","6","2",100,"En place","Adulte","Alignement","",40,0,NA,"Acepla","Feuillu","Non"
"1719192.9904","8294310.4801","Orthophoto","Quartier saint-martin - oëstres","Rue de la chaussée romaine","96","7","3",165,"En place","Adulte","Alignement","",50,0,NA,"Tilcor","Feuillu","Non"
"1718709.3431","8292672.2643","Orthophoto","Quartier saint-martin - oëstres","Rue de paris","96","10","2",145,"En place","Adulte","Alignement","",50,2,NA,"Tilcor","Feuillu","Non"
"1718933.7606","8295447.0439","Orthophoto","Quartier du vermandois","Rue théodore monod","96","6","1",98,"En place","Jeune","Groupe","",15,NA,NA,"Pinsyl","Conifère","Non"
"1718866.8747","8295295.7284","Orthophoto","Quartier du vermandois","Serpentine nord","96","6","0",130,"En place","Jeune","Groupe","",15,NA,NA,"Cedatlgla","Conifère","Non"
"1719086.0912","8294883.2462","Orthophoto","Quartier du vermandois","Serpentine sud","96","8","2",55,"En place","Jeune","Groupe","",15,NA,NA,"Betpap","Feuillu","Non"
"1719997.8109","8293839.6357","Orthophoto","Quartier saint-martin - oëstres","Square romain tricoteaux","96","3","2",20,"En place","Jeune","Groupe","",50,0,NA,"Pinnignig","Conifère","Non"
"1723429.5973","8293294.4271","Orthophoto","Harly","Stade marcel bienfait","96","20","2",195,"En place","Adulte","Alignement","",30,1,NA,"Popnigita","Feuillu","Non"
"1720002.0865","8296232.8075","Orthophoto","Quartier saint-jean","Stade paul debrésie","96","12","4",90,"En place","Adulte","Groupe","",30,0,NA,"Fraexc","Feuillu","Non"
"1721777.6923","8296356.2319","Orthophoto","Omissy","Terrain aventure europe","96","10","2",130,"En place","Adulte","Alignement","",30,0,NA,"Acepla","Feuillu","Non"
"1721677.6425","8292624.8583","","Quartier du faubourg d'isle","Zone industrielle st-lazare","96","11","2",75,"En place","Jeune","Alignement","",20,NA,NA,"Tilcor","Feuillu","Non"
"1719213.6872","8294939.2545","Orthophoto","Quartier du vermandois","Avenue archimède","97","7","0",95,"En place","Jeune","Alignement","",15,NA,NA,"Fagsylfas","Feuillu","Non"
"1720997.6177","8295572.5825","Orthophoto","Quartier de l'europe","Avenue robert schuman","97","8","0",80,"Abattu","Adulte","Groupe","",60,0,NA,"Pruserkan","Feuillu","Non"
"1721527.2041","8292825.8455","Orthophoto","Quartier du faubourg d'isle","Boulevard du docteur camille guérin","97","17","4",210,"En place","Adulte","Alignement","",40,0,NA,"Plaace","Feuillu","Non"
"1721093.1247","8294933.2094","Orthophoto","Quartier remicourt","Boulevard roosevelt","97","7","2",69,"Remplacé","Adulte","Alignement","",50,0,2015-11-01,"Mal","Feuillu","Non"
"1722166.3403","8293928.2133","Orthophoto","Quartier du faubourg d'isle","Parc d'isle jacques braconnier","97","22","2",180,"En place","Adulte","Alignement","",60,0,NA,"Acesac","Feuillu","Non"
"1721029.9878","8294723.3089","Orthophoto","Quartier remicourt","Parc des champs-elysées","97","18","4",115,"En place","Adulte","Groupe","",50,1,NA,"Thupliatr","Conifère","Oui"
"1721367.0591","8293540.5394","Orthophoto","Quartier du faubourg d'isle","Parvis gare","97","3","0",13,"En place","Jeune","Groupe","2016/01/01 00:00:00+00",5,0,NA,"Prumaaamb","Feuillu","Non"
"1718759.1788","8295131.6053","Orthophoto","Quartier saint-martin - oëstres","Route d'amiens","97","10","3",120,"En place","Adulte","Alignement","",25,0,NA,"Tilcor","Feuillu","Non"
"1721723.2566","8296027.0422","Orthophoto","Quartier de l'europe","Rue boileau","97","6","2",155,"En place","Adulte","Alignement","",40,0,NA,"Acepla","Feuillu","Non"
"1719201.8704","8294307.3233","Orthophoto","Quartier saint-martin - oëstres","Rue de la chaussée romaine","97","7","3",145,"En place","Adulte","Alignement","",50,0,NA,"Tilcor","Feuillu","Non"
"1718722.7557","8292681.7865","Orthophoto","Quartier saint-martin - oëstres","Rue de paris","97","10","2",165,"En place","Adulte","Alignement","",50,2,NA,"Tilcor","Feuillu","Non"
"1718930.8433","8295444.807","Orthophoto","Quartier du vermandois","Rue théodore monod","97","6","1",70,"En place","Jeune","Groupe","",15,NA,NA,"Pinsyl","Conifère","Non"
"1718871.0443","8295281.2323","Orthophoto","Quartier du vermandois","Serpentine nord","97","6","2",37,"En place","Jeune","Groupe","",15,NA,NA,"Betutijac","Feuillu","Non"
"1719178.0078","8294849.3199","Orthophoto","Quartier du vermandois","Serpentine sud","97","12","2",102,"En place","Jeune","Groupe","",15,NA,NA,"Cedatl","Conifère","Non"
"1719997.0248","8293840.516","Orthophoto","Quartier saint-martin - oëstres","Square romain tricoteaux","97","2","1",20,"En place","Jeune","Groupe","",50,0,NA,"Pinnignig","Conifère","Non"
"1723430.4574","8293288.3463","Orthophoto","Harly","Stade marcel bienfait","97","20","2",80,"En place","Adulte","Alignement","",30,1,NA,"Popnigita","Feuillu","Non"
"1719987.8743","8296244.868","Orthophoto","Quartier saint-jean","Stade paul debrésie","97","8","2",60,"En place","Adulte","Groupe","",15,0,NA,"Prucerpis","Feuillu","Non"
"1721785.2535","8296357.0263","Orthophoto","Omissy","Terrain aventure europe","97","7","2",45,"En place","Jeune","Alignement","",20,0,NA,"Tilcor","Feuillu","Non"
"1721676.6263","8292614.3987","","Quartier du faubourg d'isle","Zone industrielle st-lazare","97","11","2",83,"En place","Jeune","Alignement","",20,NA,NA,"Tilcor","Feuillu","Non"
"1719218.2856","8294933.9339","Orthophoto","Quartier du vermandois","Avenue archimède","98","7","0",50,"En place","Jeune","Alignement","",15,NA,NA,"Fagsylfas","Feuillu","Non"
"1721001.5834","8295572.7484","Orthophoto","Quartier de l'europe","Avenue robert schuman","98","12","3",75,"Abattu","Adulte","Groupe","",30,0,NA,"Betpen","Feuillu","Non"
"1721516.3766","8292830.9598","Orthophoto","Quartier du faubourg d'isle","Boulevard du docteur camille guérin","98","17","5",185,"En place","Adulte","Alignement","",40,0,NA,"Plaace","Feuillu","Non"
"1721104.1309","8294933.1533","Orthophoto","Quartier remicourt","Boulevard roosevelt","98","8","2",94,"Remplacé","Adulte","Alignement","",50,0,2015-11-01,"Mal","Feuillu","Non"
"1722156.3786","8293921.5386","Orthophoto","Quartier du faubourg d'isle","Parc d'isle jacques braconnier","98","22","2.5",210,"En place","Adulte","Alignement","",60,0,NA,"Acesac","Feuillu","Non"
"1721033.6888","8294726.0856","Orthophoto","Quartier remicourt","Parc des champs-elysées","98","20","4",150,"En place","Adulte","Groupe","",50,1,NA,"Thupliatr","Conifère","Oui"
"1721363.6812","8293537.7951","Orthophoto","Quartier du faubourg d'isle","Parvis gare","98","3","0",15,"En place","Jeune","Groupe","2016/01/01 00:00:00+00",5,0,NA,"Pyrcalcha","Feuillu","Non"
"1718820.5549","8295105.5296","Orthophoto","Quartier du vermandois","Route d'amiens","98","7","2",80,"En place","Jeune","Alignement","",20,0,NA,"Tilcor","Feuillu","Non"
"1721717.0707","8296022.7187","Orthophoto","Quartier de l'europe","Rue boileau","98","6","3",160,"En place","Adulte","Alignement","",40,0,NA,"Acepla","Feuillu","Non"
"1719210.985","8294303.9715","Orthophoto","Quartier saint-martin - oëstres","Rue de la chaussée romaine","98","7","3",160,"En place","Adulte","Alignement","",50,0,NA,"Tilcor","Feuillu","Non"
"1718747.438","8292699.9302","Orthophoto","Quartier saint-martin - oëstres","Rue de paris","98","11","3",105,"En place","Adulte","Alignement","",50,2,NA,"Tilcor","Feuillu","Non"
"1718928.521","8295442.5253","Orthophoto","Quartier du vermandois","Rue théodore monod","98","6","1",108,"En place","Jeune","Groupe","",15,NA,NA,"Pinsyl","Conifère","Non"
"1718869.568","8295286.6649","Orthophoto","Quartier du vermandois","Serpentine nord","98","6","2",46,"En place","Jeune","Groupe","",15,NA,NA,"Betutijac","Feuillu","Non"
"1719183.3951","8294848.8424","Orthophoto","Quartier du vermandois","Serpentine sud","98","12","2",90,"En place","Jeune","Groupe","",15,NA,NA,"Cedatl","Conifère","Non"
"1719995.7667","8293841.8766","Orthophoto","Quartier saint-martin - oëstres","Square romain tricoteaux","98","12","4",120,"En place","Adulte","Groupe","",50,0,NA,"Fraang","Feuillu","Non"
"1723431.6614","8293282.6357","Orthophoto","Harly","Stade marcel bienfait","98","20","2",100,"En place","Adulte","Alignement","",30,1,NA,"Popnigita","Feuillu","Non"
"1719992.9308","8296243.018","Orthophoto","Quartier saint-jean","Stade paul debrésie","98","4","2",15,"En place","Jeune","Groupe","",5,0,NA,"Pruser","Feuillu","Non"
"1721794.7183","8296357.6093","Orthophoto","Omissy","Terrain aventure europe","98","10","3",110,"En place","Adulte","Alignement","",30,0,NA,"Acepla","Feuillu","Non"
"1719223.0183","8294928.4577","Orthophoto","Quartier du vermandois","Avenue archimède","99","7","0",125,"En place","Jeune","Alignement","",15,NA,NA,"Fagsylfas","Feuillu","Non"
"1721052.1492","8295557.4546","Orthophoto","Quartier remicourt","Avenue robert schuman","99","10","2",85,"En place","Adulte","Groupe","",30,0,NA,"Betpen","Feuillu","Non"
"1721510.8239","8292833.5367","Orthophoto","Quartier du faubourg d'isle","Boulevard du docteur camille guérin","99","17","5",150,"En place","Adulte","Alignement","",40,0,NA,"Plaace","Feuillu","Non"
"1721114.9535","8294933.0295","Orthophoto","Quartier remicourt","Boulevard roosevelt","99","8","2",88,"Remplacé","Adulte","Alignement","",50,0,2015-11-01,"Mal","Feuillu","Non"
"1722146.417","8293914.8639","Orthophoto","Quartier du faubourg d'isle","Parc d'isle jacques braconnier","99","20","2.5",190,"En place","Adulte","Alignement","",60,0,NA,"Acesac","Feuillu","Non"
